shipment_id,pickup_date,delivery_date,origin_zip,dest_zip,weight_lbs,linehaul_revenue,cost,bill_received_date
NWF26082504733,2026-08-25,2026-08-31,30303,85004,876,696.24,518.37,2026-09-01
NWF26082504734,2026-08-25,2026-09-03,19104,97209,1835,1951.72,1654.68,2026-09-05
NWF26082504735,2026-08-25,2026-08-27,84101,97209,3003,1325.33,970.38,2026-08-28
NWF26082504736,2026-08-25,2026-08-31,55401,07105,405,234.73,197.89,2026-09-01
NWF26082504737,2026-08-25,2026-08-27,60607,46204,953,286.14,212.29,2026-08-28
NWF26082504738,2026-08-25,2026-08-31,55401,75201,1993,945.18,784.22,2026-09-01
NWF26082504739,2026-08-25,2026-08-26,60607,46204,913,238.78,215.1,2026-08-27
NWF26082504740,2026-08-25,2026-08-27,84101,75201,12000,7982.42,7383.54,2026-08-29
NWF26082504741,2026-08-25,2026-08-27,30303,48226,366,133.32,117.56,2026-08-29
NWF26082504742,2026-08-25,2026-08-26,55401,48226,1261,552.16,448.58,2026-08-26
NWF26082504743,2026-08-25,2026-08-28,64105,98108,843,627.3,563.12,2026-08-28
NWF26082504744,2026-08-25,2026-08-27,55401,48226,1305,544.52,441.97,2026-08-27
NWF26082504745,2026-08-25,2026-08-31,77002,85004,1183,646.8,602.7,2026-08-31
NWF26082504746,2026-08-25,2026-08-31,07105,55401,3432,2533.19,1777.74,2026-09-01
NWF26082504747,2026-08-25,2026-09-01,90021,46204,8419,7085.89,6830.62,2026-09-01
NWF26082504748,2026-08-25,2026-09-02,90021,48226,1302,1428.68,1160.14,2026-09-04
NWF26082504749,2026-08-25,2026-08-26,46204,37203,4431,1534.8,1076.18,2026-09-01
NWF26082504750,2026-08-25,2026-09-02,98108,19104,2316,2817.1,2676.3,2026-09-02
NWF26082504751,2026-08-25,2026-08-31,55401,85004,1145,948.85,903.56,2026-08-31
NWF26082504752,2026-08-25,2026-08-28,84101,55401,384,228.77,208.24,2026-08-29
NWF26082504753,2026-08-25,2026-08-31,80202,60607,1909,1020.73,816.72,2026-09-01
NWF26082504754,2026-08-25,2026-08-28,46204,55401,2976,1114.84,959.98,2026-08-29
NWF26082504755,2026-08-25,2026-08-26,07105,19104,1035,239.44,224.42,2026-08-27
NWF26082504756,2026-08-25,2026-09-02,90021,19104,1928,1949.2,1588.89,2026-09-04
NWF26082504757,2026-08-25,2026-08-27,60607,46204,684,210.29,203.38,2026-08-28
NWF26082504758,2026-08-25,2026-09-01,90021,46204,2163,2052.99,1761.17,2026-09-02
NWF26082504759,2026-08-25,2026-08-28,84101,55401,10413,5598.3,5156.15,2026-08-28
NWF26082504760,2026-08-25,2026-08-27,30303,19104,3203,1454.61,1694.21,2026-08-29
NWF26082504761,2026-08-25,2026-08-27,37203,75201,1292,526.04,410.54,2026-08-29
NWF26082504762,2026-08-25,2026-08-26,37203,46204,946,232.0,222.1,2026-08-28
NWF26082504763,2026-08-25,2026-08-26,30303,19104,3098,1349.52,1289.84,2026-08-26
NWF26082504764,2026-08-25,2026-08-28,84101,75201,737,432.19,357.07,2026-08-28
NWF26082504765,2026-08-25,2026-08-26,30303,19104,1753,701.03,524.83,2026-08-28
NWF26082504766,2026-08-25,2026-08-28,30303,85004,1119,750.52,631.02,2026-08-29
NWF26082504767,2026-08-25,2026-08-26,37203,75201,1164,503.79,474.9,2026-08-28
NWF26082504768,2026-08-25,2026-08-26,46204,19104,996,476.31,409.15,2026-08-28
NWF26082504769,2026-08-25,2026-08-31,30303,85004,3205,2147.7,1592.02,2026-08-31
NWF26082504770,2026-08-25,2026-08-28,19104,37203,471,187.41,132.59,2026-08-30
NWF26082504771,2026-08-25,2026-08-28,64105,30303,3096,1570.94,1384.89,2026-08-30
NWF26082504772,2026-08-25,2026-08-28,84101,55401,1876,1043.73,736.62,2026-08-28
NWF26082504773,2026-08-25,2026-08-27,55401,46204,530,182.81,132.81,2026-08-28
NWF26082504774,2026-08-25,2026-08-31,30303,85004,1412,1017.39,988.95,2026-09-01
NWF26082504775,2026-08-25,2026-09-01,46204,97209,1142,1071.04,966.11,2026-09-02
NWF26082504776,2026-08-25,2026-08-28,84101,75201,678,478.82,430.87,2026-09-04
NWF26082504777,2026-08-25,2026-08-27,46204,38103,1312,523.31,455.16,2026-09-06
NWF26082504778,2026-08-25,2026-08-27,75201,84101,3111,2108.54,1618.63,2026-08-28
NWF26082504779,2026-08-25,2026-08-31,55401,85004,639,512.69,447.93,2026-09-01
NWF26082504780,2026-08-25,2026-08-26,60607,46204,458,125.0,96.87,2026-08-28
NWF26082504781,2026-08-25,2026-08-28,84101,75201,1110,731.53,620.08,2026-08-30
NWF26082504782,2026-08-25,2026-08-26,60607,46204,1040,304.65,240.01,2026-09-04
NWF26082504783,2026-08-25,2026-08-27,60607,64105,1761,613.52,446.44,2026-08-27
NWF26082504784,2026-08-25,2026-08-28,37203,75201,2196,794.64,704.24,2026-09-04
NWF26082504785,2026-08-25,2026-09-02,90021,19104,5446,5916.07,4298.23,2026-09-04
NWF26082504786,2026-08-25,2026-08-26,30303,19104,1395,601.1,550.55,2026-08-28
NWF26082504787,2026-08-25,2026-08-27,19104,37203,3595,1517.1,1211.09,2026-08-27
NWF26082504788,2026-08-25,2026-08-27,55401,46204,7375,2617.19,1973.67,2026-08-28
NWF26082504789,2026-08-25,2026-09-02,90021,19104,939,967.75,828.16,2026-09-04
NWF26082504790,2026-08-25,2026-09-02,46204,97209,3362,3092.63,2498.06,2026-09-04
NWF26082504791,2026-08-25,2026-08-28,84101,75201,1343,799.17,756.73,2026-08-28
NWF26082504792,2026-08-25,2026-08-31,64105,98108,324,219.7,181.23,2026-09-01
NWF26082504793,2026-08-25,2026-08-31,46204,97209,632,518.81,476.91,2026-09-01
NWF26082504794,2026-08-25,2026-09-02,19104,97209,637,799.77,729.98,2026-09-04
NWF26082504795,2026-08-25,2026-08-31,30303,85004,795,630.68,608.86,2026-09-01
NWF26082504796,2026-08-25,2026-08-31,55401,75201,5957,3070.49,2943.27,2026-09-02
NWF26082504797,2026-08-25,2026-09-02,98108,07105,1734,2278.95,2166.82,2026-09-04
NWF26082504798,2026-08-25,2026-08-27,80202,30303,421,265.24,259.72,2026-08-27
NWF26082504799,2026-08-25,2026-08-28,84101,97209,2875,1385.81,1323.88,2026-08-30
NWF26082504800,2026-08-25,2026-08-28,55401,75201,605,328.59,251.6,2026-08-28
NWF26082504801,2026-08-25,2026-09-02,90021,30303,1106,1083.03,968.69,2026-09-04
NWF26082504802,2026-08-25,2026-08-26,75201,60607,3010,1858.87,1760.49,2026-08-28
NWF26082504803,2026-08-25,2026-08-27,37203,64105,1501,625.01,577.82,2026-08-27
NWF26082504804,2026-08-25,2026-08-27,60607,46204,157,125.0,94.0,2026-08-29
NWF26082604805,2026-08-26,2026-08-31,80202,60607,501,246.04,229.92,2026-09-01
NWF26082604806,2026-08-26,2026-08-27,64105,30303,2910,1542.12,1079.51,2026-08-27
NWF26082604807,2026-08-26,2026-08-28,60607,46204,2391,630.53,606.37,2026-08-28
NWF26082604808,2026-08-26,2026-09-03,90021,46204,3199,2587.67,2248.92,2026-09-03
NWF26082604809,2026-08-26,2026-09-04,98108,07105,994,1297.77,1155.92,2026-09-06
NWF26082604810,2026-08-26,2026-08-27,64105,30303,1236,705.25,786.57,2026-08-28
NWF26082604811,2026-08-26,2026-09-01,77002,85004,2515,1507.9,1760.3,2026-09-03
NWF26082604812,2026-08-26,2026-08-28,55401,46204,2382,809.74,682.1,2026-08-28
NWF26082604813,2026-08-26,2026-08-28,55401,75201,2862,1469.34,1101.34,2026-08-28
NWF26082604814,2026-08-26,2026-09-01,55401,98108,5792,4050.61,3855.48,2026-09-03
NWF26082604815,2026-08-26,2026-09-02,90021,30303,241,259.22,209.37,2026-09-02
NWF26082604816,2026-08-26,2026-08-27,75201,60607,702,415.01,431.54,2026-08-27
NWF26082604817,2026-08-26,2026-09-01,48226,84101,2507,2495.49,2195.82,2026-09-03
NWF26082604818,2026-08-26,2026-08-31,97209,80202,601,321.2,284.55,2026-09-01
NWF26082604819,2026-08-26,2026-08-28,80202,30303,1187,827.92,599.43,2026-08-28
NWF26082604820,2026-08-26,2026-09-02,90021,46204,1426,1183.33,1095.76,2026-09-03
NWF26082604821,2026-08-26,2026-09-03,90021,19104,1685,1945.94,1515.49,2026-09-05
NWF26082604822,2026-08-26,2026-09-02,98108,46204,3555,3676.53,3082.64,2026-09-04
NWF26082604823,2026-08-26,2026-08-27,60607,46204,1472,422.95,396.01,2026-08-29
NWF26082604824,2026-08-26,2026-08-31,48226,07105,3421,1375.28,1127.85,2026-08-31
NWF26082504739,2026-08-25,2026-08-26,60607,46204,913,238.78,215.1,2026-08-27
NWF26082604825,2026-08-26,2026-09-01,84101,64105,4329,2362.76,1838.05,2026-09-02
NWF26082604826,2026-08-26,2026-08-28,30303,19104,3725,1560.31,1519.78,2026-09-04
NWF26082604827,2026-08-26,2026-08-31,80202,64105,1936,757.14,654.95,2026-09-06
NWF26082604828,2026-08-26,2026-09-01,07105,55401,727,525.51,444.36,2026-09-02
NWF26082604829,2026-08-26,2026-08-28,60607,46204,1679,438.06,344.68,2026-08-29
NWF26082604830,2026-08-26,2026-09-01,30303,85004,3066,2386.91,2293.86,2026-09-01
NWF26082604831,2026-08-26,2026-08-28,60607,46204,850,244.19,180.09,2026-08-30
NWF26082604832,2026-08-26,2026-08-28,90021,97209,564,266.72,237.41,2026-08-28
NWF26082604833,2026-08-26,2026-08-27,60607,46204,5098,1361.98,1218.1,2026-08-27
NWF26082604834,2026-08-26,2026-08-28,97209,80202,1723,862.35,810.74,2026-08-29
NWF26082604835,2026-08-26,2026-08-31,55401,84101,2038,1321.56,1003.06,2026-09-01
NWF26082604836,2026-08-26,2026-09-02,98108,46204,742,710.1,539.96,2026-09-03
NWF26082604837,2026-08-26,2026-09-03,19104,90021,714,765.88,689.95,2026-09-04
NWF26082604838,2026-08-26,2026-08-28,37203,46204,697,168.19,152.69,2026-08-29
NWF26082604839,2026-08-26,2026-09-01,48226,84101,820,678.27,554.61,2026-09-02
NWF26082604840,2026-08-26,2026-08-28,84101,55401,2232,1387.47,987.42,2026-08-28
NWF26082604841,2026-08-26,2026-08-31,55401,46204,277,125.0,113.7,2026-08-31
NWF26082604842,2026-08-26,2026-08-28,90021,97209,2585,1307.38,1233.25,2026-09-05
NWF26082604843,2026-08-26,2026-08-28,80202,64105,551,191.56,170.37,2026-08-30
NWF26082604844,2026-08-26,2026-09-01,84101,75201,1172,698.58,527.73,2026-09-03
NWF26082604845,2026-08-26,2026-08-31,80202,64105,501,197.64,185.45,2026-08-31
NWF26082604846,2026-08-26,2026-08-31,84101,55401,1293,799.2,713.91,2026-09-02
NWF26082604847,2026-08-26,2026-08-28,46204,55401,5288,2263.53,2090.29,2026-08-30
NWF26082604848,2026-08-26,2026-09-03,46204,97209,584,498.03,452.89,2026-09-04
NWF26082604849,2026-08-26,2026-08-28,84101,97209,1008,505.26,484.79,2026-08-28
NWF26082604850,2026-08-26,2026-08-28,80202,64105,7757,3103.17,2760.11,2026-08-30
NWF26082604851,2026-08-26,2026-08-28,60607,46204,2017,567.58,468.44,2026-08-28
NWF26082604852,2026-08-26,2026-08-28,19104,37203,1115,460.15,400.08,2026-08-28
NWF26082604853,2026-08-26,2026-08-31,37203,75201,2219,881.56,654.61,2026-08-31
NWF26082604854,2026-08-26,2026-08-31,55401,07105,1521,765.66,684.75,2026-09-02
NWF26082604855,2026-08-26,2026-09-01,55401,85004,7227,5341.18,4712.31,2026-09-07
NWF26082604856,2026-08-26,2026-08-27,60607,46204,2536,699.03,523.81,2026-08-28
NWF26082604857,2026-08-26,2026-08-27,60607,46204,664,173.83,147.41,2026-08-29
NWF26082604858,2026-08-26,2026-08-27,37203,75201,1605,668.73,643.36,2026-08-27
NWF26082604859,2026-08-26,2026-08-31,80202,60607,3831,1906.13,1731.67,2026-09-02
NWF26082604860,2026-08-26,2026-08-28,30303,48226,1444,534.94,458.09,2026-08-29
NWF26082604861,2026-08-26,2026-08-31,64105,30303,2372,1149.77,868.71,2026-09-01
NWF26082604862,2026-08-26,2026-08-27,60607,64105,571,217.2,199.22,2026-08-27
NWF26082604863,2026-08-26,2026-08-31,84101,75201,1442,887.37,842.77,2026-09-02
NWF26082604864,2026-08-26,2026-08-31,46204,77002,1689,1110.03,893.82,2026-08-31
NWF26082604865,2026-08-26,2026-08-28,75201,37203,3464,1715.97,1488.69,2026-08-28
NWF26082604866,2026-08-26,2026-08-28,75201,37203,3772,1954.8,1982.79,2026-08-28
NWF26082604867,2026-08-26,2026-09-03,98108,19104,1377,1768.65,1246.45,2026-09-03
NWF26082604868,2026-08-26,2026-09-01,55401,85004,801,572.83,413.71,2026-09-01
NWF26082604869,2026-08-26,2026-08-27,55401,48226,1160,532.32,503.31,2026-08-27
NWF26082604870,2026-08-26,2026-08-31,80202,64105,1104,376.32,366.01,2026-09-02
NWF26082604871,2026-08-26,2026-09-03,19104,97209,732,793.79,748.45,2026-09-05
NWF26082604872,2026-08-26,2026-09-03,19104,97209,5594,6495.61,6087.89,2026-09-03
NWF26082604873,2026-08-26,2026-08-31,46204,19104,3083,1489.61,1077.08,2026-08-31
NWF26082604874,2026-08-26,2026-09-01,55401,98108,1317,868.17,761.54,2026-09-03
NWF26082604875,2026-08-26,2026-08-28,75201,64105,12000,4713.84,3617.75,2026-08-28
NWF26082604876,2026-08-26,2026-08-27,37203,75201,2304,880.09,632.88,2026-08-28
NWF26082604877,2026-08-26,2026-08-28,30303,48226,701,288.96,231.65,2026-08-28
NWF26082604878,2026-08-26,2026-08-27,64105,30303,1749,899.78,680.99,2026-08-27
NWF26082604879,2026-08-26,2026-08-27,46204,37203,1773,586.65,522.4,2026-08-27
NWF26082604880,2026-08-26,2026-08-28,60607,46204,754,218.23,184.38,2026-08-29
NWF26082604881,2026-08-26,2026-08-28,46204,55401,1986,831.13,996.4,2026-08-28
NWF26082604882,2026-08-26,2026-08-28,30303,48226,2278,793.28,713.75,2026-08-30
NWF26082604883,2026-08-26,2026-08-27,75201,37203,2217,1195.92,961.09,2026-08-29
NWF26082604884,2026-08-26,2026-08-31,84101,75201,2136,1488.69,1161.95,2026-09-02
NWF26082604885,2026-08-26,2026-08-31,84101,64105,2300,1091.85,816.02,2026-08-31
NWF26082604886,2026-08-26,2026-08-28,60607,46204,1650,453.96,319.78,2026-08-29
NWF26082604887,2026-08-26,2026-08-31,30303,19104,1211,535.92,417.24,2026-09-02
NWF26082604888,2026-08-26,2026-09-02,30303,98108,365,371.27,358.22,2026-09-04
NWF26082704889,2026-08-27,2026-08-31,46204,38103,594,241.48,206.77,2026-08-31
NWF26082704890,2026-08-27,2026-08-31,80202,64105,2868,1177.19,1007.2,2026-08-31
NWF26082704891,2026-08-27,2026-08-31,30303,48226,1905,728.23,663.11,2026-08-31
NWF26082704892,2026-08-27,2026-09-01,84101,55401,4374,2327.04,2219.83,2026-09-02
NWF26082704893,2026-08-27,2026-08-31,64105,30303,3065,1567.9,1104.26,2026-08-31
NWF26082704894,2026-08-27,2026-08-28,07105,19104,1649,387.02,334.06,2026-08-29
NWF26082704895,2026-08-27,2026-08-28,48226,07105,1290,459.97,375.15,2026-08-28
NWF26082704896,2026-08-27,2026-08-31,60607,46204,3172,810.57,685.76,2026-09-02
NWF26082704897,2026-08-27,2026-08-28,46204,37203,1146,345.16,247.34,2026-08-28
NWF26082704898,2026-08-27,2026-09-03,90021,46204,120,125.0,110.54,2026-09-04
NWF26082704899,2026-08-27,2026-08-31,48226,07105,3294,1340.52,1122.95,2026-08-31
NWF26082704900,2026-08-27,2026-08-31,30303,48226,4599,1598.85,1464.52,2026-09-02
NWF26082704901,2026-08-27,2026-09-01,84101,64105,817,439.22,382.59,2026-09-01
NWF26082704902,2026-08-27,2026-08-31,90021,97209,1886,913.68,808.67,2026-08-31
NWF26082704903,2026-08-27,2026-09-03,98108,46204,930,873.04,841.51,2026-09-04
NWF26082704904,2026-08-27,2026-09-02,64105,98108,1102,815.94,697.97,2026-09-04
NWF26082704905,2026-08-27,2026-09-01,84101,75201,3139,2238.28,2171.55,2026-09-02
NWF26082704906,2026-08-27,2026-09-01,55401,75201,4148,1995.25,1477.26,2026-09-01
NWF26082704907,2026-08-27,2026-09-01,30303,85004,1848,1293.44,1353.47,2026-09-02
NWF26082704908,2026-08-27,2026-09-03,98108,07105,1694,2351.44,2212.96,2026-09-03
NWF26082704909,2026-08-27,2026-09-01,55401,84101,8964,5714.76,5360.77,2026-09-02
NWF26082704910,2026-08-27,2026-09-01,75201,84101,1891,1132.9,1078.92,2026-09-03
NWF26082704911,2026-08-27,2026-08-28,46204,38103,1185,456.82,408.8,2026-08-30
NWF26082704912,2026-08-27,2026-08-31,75201,37203,1377,681.51,591.91,2026-09-01
NWF26082704913,2026-08-27,2026-09-04,90021,46204,297,285.6,271.06,2026-09-05
NWF26082704914,2026-08-27,2026-08-31,37203,64105,1552,563.72,503.8,2026-09-01
NWF26082704915,2026-08-27,2026-09-03,55401,85004,2028,1567.15,1168.75,2026-09-03
NWF26082704916,2026-08-27,2026-09-02,30303,84101,1345,1082.86,827.24,2026-09-04
NWF26082704917,2026-08-27,2026-09-03,46204,97209,2027,1915.46,1515.92,2026-09-05
NWF26082704918,2026-08-27,2026-09-03,98108,46204,640,574.17,545.45,2026-09-03
NWF26082704919,2026-08-27,2026-09-03,48226,84101,2795,2716.92,2318.2,2026-09-03
NWF26082704920,2026-08-27,2026-08-31,19104,37203,4389,1786.98,2091.08,2026-08-31
NWF26082704921,2026-08-27,2026-08-28,46204,38103,870,339.94,281.98,2026-08-28
NWF26082704922,2026-08-27,2026-09-02,55401,07105,1468,783.59,589.85,2026-09-04
NWF26082704923,2026-08-27,2026-08-31,75201,37203,1151,564.59,405.55,2026-09-01
NWF26082704924,2026-08-27,2026-08-31,30303,48226,660,251.98,232.2,2026-09-01
NWF26082704925,2026-08-27,2026-09-01,75201,37203,2706,1309.77,1259.51,2026-09-01
NWF26082704926,2026-08-27,2026-08-31,64105,46204,560,213.22,184.63,2026-09-01
NWF26082704927,2026-08-27,2026-08-28,60607,46204,8494,2271.46,2440.81,2026-08-29
NWF26082704928,2026-08-27,2026-08-31,55401,46204,1030,347.09,337.04,2026-08-31
NWF26082704929,2026-08-27,2026-08-31,55401,46204,2725,946.07,736.76,2026-09-02
NWF26082704930,2026-08-27,2026-08-31,55401,46204,375,125.0,120.38,2026-09-01
NWF26082704931,2026-08-27,2026-08-31,75201,60607,371,226.65,191.42,2026-08-31
NWF26082704932,2026-08-27,2026-08-28,60607,46204,281,125.0,99.38,2026-08-30
NWF26082704933,2026-08-27,2026-09-01,55401,46204,2201,681.53,492.51,2026-09-02
NWF26082704934,2026-08-27,2026-08-28,60607,46204,2058,599.04,487.62,2026-08-28
NWF26082704935,2026-08-27,2026-08-28,19104,37203,1345,560.07,491.73,2026-08-28
NWF26082704936,2026-08-27,2026-09-01,64105,98108,223,157.78,118.64,2026-09-01
NWF26082704937,2026-08-27,2026-08-31,30303,19104,801,333.37,271.45,2026-09-02
NWF26082704938,2026-08-27,2026-09-07,19104,90021,4118,4280.53,3480.18,2026-09-15
NWF26082704939,2026-08-27,2026-08-31,60607,46204,1465,397.52,281.63,2026-09-01
NWF26082704940,2026-08-27,2026-08-28,55401,46204,560,178.34,155.28,2026-08-29
NWF26082704941,2026-08-27,2026-09-01,80202,30303,6842,4782.78,4388.62,2026-09-02
NWF26082704942,2026-08-27,2026-09-07,19104,97209,1445,1681.93,1295.05,2026-09-12
NWF26082704943,2026-08-27,2026-08-31,55401,46204,728,244.96,178.27,2026-09-01
NWF26082704944,2026-08-27,2026-09-02,55401,84101,4265,2653.7,2029.38,2026-09-03
NWF26082704945,2026-08-27,2026-09-02,64105,98108,341,228.48,162.33,2026-09-02
NWF26082704946,2026-08-27,2026-09-02,64105,98108,2631,1979.87,1497.64,2026-09-04
NWF26082704947,2026-08-27,2026-08-31,55401,75201,1412,693.05,572.2,2026-09-01
NWF26082704948,2026-08-27,2026-08-31,37203,46204,1350,356.11,328.82,2026-08-31
NWF26082704949,2026-08-27,2026-08-28,37203,46204,7264,1858.11,1667.94,2026-09-03
NWF26082704950,2026-08-27,2026-08-31,30303,19104,970,370.33,302.04,2026-09-01
NWF26082704951,2026-08-27,2026-09-03,48226,85004,3379,2933.13,2738.39,2026-09-05
NWF26082704952,2026-08-27,2026-08-28,84101,97209,669,325.87,273.37,2026-08-28
NWF26082704953,2026-08-27,2026-08-31,84101,75201,880,541.62,390.31,2026-09-02
NWF26082704954,2026-08-27,2026-09-01,46204,55401,750,295.88,220.88,2026-09-01
NWF26082704955,2026-08-27,2026-09-03,77002,98108,875,688.97,642.9,2026-09-03
NWF26082704956,2026-08-27,2026-08-28,75201,37203,1320,674.34,621.1,2026-08-28
NWF26082704957,2026-08-27,2026-08-31,19104,37203,5058,2213.12,1820.7,2026-09-02
NWF26082704958,2026-08-27,2026-08-28,46204,37203,224,125.0,131.68,2026-08-28
NWF26082604869,2026-08-26,2026-08-27,55401,48226,1160,532.32,503.31,2026-08-27
NWF26082104599,2026-08-21,2026-08-28,90021,30303,282,256.81,238.33,2026-08-28
NWF26082704959,2026-08-27,2026-08-28,60607,46204,629,178.1,125.15,2026-08-29
NWF26082704960,2026-08-27,2026-09-03,46204,97209,450,414.77,361.73,2026-09-04
NWF26082704961,2026-08-27,2026-08-28,60607,64105,2144,791.31,704.23,2026-08-29
NWF26082704962,2026-08-27,2026-08-31,30303,19104,4538,1927.06,1446.93,2026-09-01
NWF26082704963,2026-08-27,2026-08-28,30303,48226,1065,391.89,315.8,2026-08-28
NWF26082704964,2026-08-27,2026-09-02,55401,07105,3002,1730.4,1576.83,2026-09-02
NWF26082804965,2026-08-28,2026-09-04,19104,90021,343,373.72,349.31,2026-09-05
NWF26082804966,2026-08-28,2026-09-01,80202,64105,448,164.04,120.18,2026-09-03
NWF26082804967,2026-08-28,2026-09-07,98108,07105,4582,5710.04,5283.29,2026-09-09
NWF26082804968,2026-08-28,2026-09-02,30303,48226,2228,784.0,567.38,2026-09-04
NWF26082804969,2026-08-28,2026-09-03,55401,07105,983,580.04,448.72,2026-09-05
NWF26082804970,2026-08-28,2026-08-31,46204,55401,2218,781.02,589.21,2026-08-31
NWF26082004577,2026-08-20,2026-08-27,90021,48226,1538,1801.87,1540.48,2026-08-29
NWF26082804971,2026-08-28,2026-09-04,98108,46204,580,604.8,523.0,2026-09-06
NWF26082804972,2026-08-28,2026-08-31,37203,46204,8278,2135.98,1802.53,2026-09-09
NWF26082804973,2026-08-28,2026-08-31,30303,19104,314,125.0,121.84,2026-09-01
NWF26082804974,2026-08-28,2026-09-03,30303,85004,273,213.17,200.94,2026-09-03
NWF26082804975,2026-08-28,2026-09-07,19104,97209,2770,2874.47,2532.51,2026-09-07
NWF26082804976,2026-08-28,2026-09-03,84101,75201,688,491.43,442.1,2026-09-05
NWF26082804977,2026-08-28,2026-08-31,60607,46204,681,201.71,189.35,2026-08-31
NWF26082804978,2026-08-28,2026-09-04,90021,48226,305,384.25,316.54,2026-09-04
NWF26082804979,2026-08-28,2026-08-31,37203,75201,1085,468.47,458.68,2026-09-02
NWF26082804980,2026-08-28,2026-09-04,80202,19104,875,723.23,561.2,2026-09-04
NWF26082804981,2026-08-28,2026-09-02,55401,75201,1765,887.33,733.32,2026-09-02
NWF26082804982,2026-08-28,2026-09-01,75201,60607,974,518.71,386.8,2026-09-02
NWF26082804983,2026-08-28,2026-09-01,64105,30303,4832,2476.31,2141.12,2026-09-01
NWF26082804984,2026-08-28,2026-09-01,97209,80202,1039,568.97,481.27,2026-09-03
NWF26082804985,2026-08-28,2026-09-01,30303,48226,4045,1543.51,1263.65,2026-09-02
NWF26082804986,2026-08-28,2026-08-31,75201,37203,2069,937.26,846.3,2026-09-05
NWF26082804987,2026-08-28,2026-09-02,84101,75201,2397,1489.36,1233.57,2026-09-03
NWF26082804988,2026-08-28,2026-09-02,84101,97209,2545,1222.34,876.49,2026-09-04
NWF26082804989,2026-08-28,2026-09-03,30303,84101,979,819.94,798.98,2026-09-05
NWF26082804990,2026-08-28,2026-09-07,98108,19104,260,299.38,255.34,2026-09-07
NWF26082804991,2026-08-28,2026-09-07,19104,90021,1515,1627.53,1892.89,2026-09-09
NWF26082804992,2026-08-28,2026-09-02,55401,85004,837,647.82,458.81,2026-09-02
NWF26082804993,2026-08-28,2026-08-31,75201,60607,1654,938.95,911.86,2026-09-01
NWF26082804994,2026-08-28,2026-09-04,80202,19104,610,452.62,347.86,2026-09-05
NWF26082804995,2026-08-28,2026-09-02,64105,46204,1119,442.77,401.04,2026-09-02
NWF26082804996,2026-08-28,2026-09-04,48226,85004,870,768.27,582.45,2026-09-04
NWF26082804997,2026-08-28,2026-09-04,55401,98108,279,202.02,214.79,2026-09-10
